wd,dr2name,source_id,teffh,g_gaia_mag,pwd,ra,dec,massh
WDJ162603.99-773842.20,Gaia DR2 5780403759916228224,5780403759916228224,12414.84,20.25528,0.997559,246.516562941619,-77.6450779362782,0.92852
WDJ164614.60-753132.09,Gaia DR2 5781112017204406016,5781112017204406016,12867.26,20.23781,0.995795,251.560814067751,-75.5256035321994,0.749322
WDJ161506.73-750429.68,Gaia DR2 5781318420447211904,5781318420447211904,11456.05,20.36382,0.987602,243.777918235426,-75.0749746054268,0.654588
WDJ162930.89-745027.44,Gaia DR2 5781372464018177792,5781372464018177792,10319.33,20.0479,0.996766,247.378380880762,-74.8410780937239,0.856696
WDJ155339.67-734358.44,Gaia DR2 5782439716149937024,5782439716149937024,8087.631,20.26199,0.947613,238.415019948141,-73.7329544447086,0.448998
WDJ143911.73-785512.53,Gaia DR2 5785497698504476288,5785497698504476288,17835.76,20.29616,0.99719,219.799081329383,-78.9201579472303,0.866031
WDJ131245.06-765041.08,Gaia DR2 5789011252334647040,5789011252334647040,30035.06,20.08698,0.940338,198.187415026282,-76.8447704439337,0.488449
WDJ130124.72-762536.74,Gaia DR2 5789257955254025344,5789257955254025344,7127.573,20.04006,0.976697,195.352161574381,-76.4268231856227,0.528551
WDJ132605.55-770354.51,Gaia DR2 5789684020305884544,5789684020305884544,9163.492,20.07063,0.990865,201.523007503139,-77.0651968328897,0.396444
WDJ140016.20-760526.97,Gaia DR2 5790024422236117504,5790024422236117504,7170.407,20.60572,0.921997,210.066761228555,-76.0909034741033,0.619215
WDJ141017.65-752415.31,Gaia DR2 5790159726589187712,5790159726589187712,10491.89,20.34843,0.969931,212.573219644788,-75.4043271713589,0.466554
WDJ141616.97-745659.07,Gaia DR2 5790212984185667840,5790212984185667840,12975.2,20.04759,0.990866,214.070585462018,-74.9497586174707,0.47826
WDJ135627.97-753726.27,Gaia DR2 5790248890111560448,5790248890111560448,26560.85,20.05853,0.998403,209.116030046128,-75.6240066138032,1.147557
WDJ135041.01-751425.58,Gaia DR2 5790317957481559296,5790317957481559296,16248.32,20.40632,0.997876,207.670582076287,-75.2404455711829,0.881746
WDJ134251.68-753326.64,Gaia DR2 5790682445582804096,5790682445582804096,7642.649,20.00185,0.809345,205.715116813107,-75.5573612855979,0.343972
WDJ135355.04-745812.55,Gaia DR2 5791077887516602496,5791077887516602496,13172.16,20.00629,0.932926,208.479220258519,-74.9702326237441,0.265455
WDJ135550.16-742459.59,Gaia DR2 5791133000540579712,5791133000540579712,7549.693,20.33484,0.909294,208.958769064126,-74.4166182672486,0.384929
WDJ143002.08-754517.80,Gaia DR2 5793055943298477568,5793055943298477568,10410.73,20.1251,0.987197,217.508432920084,-75.7550031077791,0.411085
WDJ142543.10-751926.15,Gaia DR2 5793129821027500928,5793129821027500928,11111.26,20.16116,0.92437,216.429546902859,-75.3238798842431,0.336216
WDJ143509.10-744216.57,Gaia DR2 5793172805068278656,5793172805068278656,13031.68,20.13948,0.99751,218.787214941324,-74.7047257455326,0.867766
WDJ144541.83-735139.90,Gaia DR2 5793694007942498816,5793694007942498816,12272.1,20.29688,0.996636,221.424177611817,-73.8611291232595,1.090814
WDJ152757.97-720854.13,Gaia DR2 5795587607472875264,5795587607472875264,4281.743,20.12414,0.994856,231.992112270893,-72.1484347348745,0.457005
WDJ143148.37-743118.30,Gaia DR2 5796184504850654976,5796184504850654976,4004.476,20.18225,0.895292,217.952144549231,-74.5219350571584,0.443352
WDJ143427.95-741847.99,Gaia DR2 5796281395016270976,5796281395016270976,17218.87,20.19388,0.908237,218.616324662498,-74.3133678523289,0.357089
WDJ143933.11-731108.32,Gaia DR2 5796785972072745600,5796785972072745600,11077.05,20.35393,0.895414,219.8878495081,-73.1856797535074,0.304405
WDJ172813.14-755647.81,Gaia DR2 5801146115492301312,5801146115492301312,22857.17,20.12861,0.981312,262.054841643451,-75.9466985072469,0.537315
WDJ174628.69-752152.47,Gaia DR2 5801419004828990592,5801419004828990592,13465.65,20.17861,0.995317,266.619722288499,-75.3646753109373,0.591434
WDJ173735.37-750235.79,Gaia DR2 5801641346697955072,5801641346697955072,18281.79,20.4249,0.990923,264.397304187003,-75.0433090041765,0.691534
WDJ173805.53-742326.52,Gaia DR2 5801686250580772224,5801686250580772224,20761.05,20.04355,0.976153,264.522786274723,-74.3907388141548,0.44185
WDJ171358.06-753134.66,Gaia DR2 5801976285430367360,5801976285430367360,6585.739,20.06161,0.992907,258.491432994892,-75.5263408580545,0.61555
WDJ171125.70-752346.42,Gaia DR2 5801981744330331392,5801981744330331392,24328.6,20.1933,0.998407,257.856962661301,-75.3962697863398,1.009928
WDJ171019.27-751521.75,Gaia DR2 5802000367309590016,5802000367309590016,9172.892,20.23267,0.979303,257.580331092999,-75.256077893124,0.500992
WDJ204557.46-001313.79,Gaia DR2 4227922169315117568,4227922169315117568,18425.13,20.06733,0.848947,311.489514702304,-0.220626743995611,0.375975
WDJ204347.70+005924.15,Gaia DR2 4228299026927281792,4228299026927281792,10523.52,20.25621,0.975943,310.948730482403,0.990101527253433,0.554445
WDJ205214.36+012502.92,Gaia DR2 4228573458157501184,4228573458157501184,9486.348,20.10526,0.99379,313.059843130724,1.41749784296825,0.742744
WDJ204543.15+004818.37,Gaia DR2 4228606340425200896,4228606340425200896,9504.311,20.18053,0.897633,311.429799710664,0.805168411684323,0.390247
WDJ204916.72+015408.02,Gaia DR2 4228800301149000832,4228800301149000832,10011.41,20.02123,0.991384,312.319717480992,1.90227974118878,0.66276
WDJ202549.15-011817.66,Gaia DR2 4229018348052593920,4229018348052593920,16704.79,20.01326,0.98213,306.454746999486,-1.30496776544244,0.539568
WDJ202926.20-012519.71,Gaia DR2 4229037623862762880,4229037623862762880,19464.68,20.09634,0.997239,307.359158879328,-1.4221630777291,1.193986
WDJ203014.18-012540.54,Gaia DR2 4229057346351926784,4229057346351926784,25179.77,20.03997,0.999038,307.559113331724,-1.42795978922943,1.059935
WDJ203343.59-004555.46,Gaia DR2 4229481001925093760,4229481001925093760,18674.25,20.08032,0.996158,308.431627122204,-0.765445076551067,0.989028
WDJ203046.69+005437.97,Gaia DR2 4229994473857634944,4229994473857634944,8848.823,20.07044,0.984776,307.694606963843,0.910596127814703,0.721657
WDJ202456.98+000239.06,Gaia DR2 4230208500668280064,4230208500668280064,22319.18,20.30158,0.813644,306.237459710791,0.0441985897965936,0.410923
WDJ203936.14+005939.69,Gaia DR2 4231298529005775488,4231298529005775488,13185.63,20.03623,0.998046,309.900549472847,0.994300262928664,0.896939
WDJ203042.36+023332.11,Gaia DR2 4232604542663574144,4232604542663574144,16067.79,20.25607,0.97676,307.676528505072,2.55890539128503,0.758938
WDJ203346.74+034540.45,Gaia DR2 4233202195952355712,4233202195952355712,5424.527,20.24689,0.932827,308.444469360262,3.761088950123,1.033355
WDJ194706.34-015421.42,Gaia DR2 4234962346563519104,4234962346563519104,10739.9,20.1062,0.85053,296.776422257472,-1.90598950039742,0.351741
WDJ195033.32-013530.72,Gaia DR2 4235363324709295872,4235363324709295872,4358.013,20.0267,0.971044,297.639581039129,-1.59190112390279,0.480756
WDJ195903.51-004938.97,Gaia DR2 4236777498527998336,4236777498527998336,19799.31,20.06797,0.998313,299.764649406361,-0.827476017844019,0.924611
WDJ200125.02+002934.59,Gaia DR2 4237038052723488256,4237038052723488256,4273.061,20.10258,0.975799,300.353519189328,0.492405649969024,0.499663
WDJ200215.74+011131.13,Gaia DR2 4237661437159296640,4237661437159296640,5745.145,20.19504,0.985409,300.565367259005,1.19176577995138,0.758075
WDJ200416.37+011945.02,Gaia DR2 4237749363726935936,4237749363726935936,13047.36,20.01149,0.998651,301.068280659022,1.32914699172485,0.840907
WDJ194855.65-000114.37,Gaia DR2 4238672236238467712,4238672236238467712,9772.878,20.05093,0.989406,297.231877094497,-0.0207338821936055,0.67099
WDJ200029.34+023031.85,Gaia DR2 4240953065735485824,4240953065735485824,8825.89,20.09035,0.994037,300.122300646617,2.50890981265188,0.918582
WDJ200617.54+021132.63,Gaia DR2 4243829151936350336,4243829151936350336,17090.51,20.28584,0.982427,301.573099984594,2.19232044312041,0.562995
WDJ202512.29+024353.64,Gaia DR2 4244666700615337856,4244666700615337856,29154.37,20.03867,0.998258,306.301235050452,2.73158313093953,1.099909
WDJ202636.63+031513.77,Gaia DR2 4244761808370052096,4244761808370052096,9949.156,20.04336,0.974529,306.652612321668,3.25375270773802,0.506154
WDJ202649.94+035725.14,Gaia DR2 4245081560095911168,4245081560095911168,11412.12,20.00531,0.994471,306.70813712845,3.9570493900778,0.664153
WDJ202816.94+041451.76,Gaia DR2 4245116675749247744,4245116675749247744,13797.48,20.07482,0.993463,307.070615661649,4.2476816377572,0.474154
WDJ203531.56+042825.80,Gaia DR2 4245358740106646656,4245358740106646656,12138.24,20.16799,0.994194,308.881494394324,4.47380879552546,0.737572
WDJ203622.45+045156.44,Gaia DR2 4245408699164512384,4245408699164512384,10782.49,20.22436,0.996723,309.093628684489,4.86564682160937,0.978233
WDJ203144.72+045543.40,Gaia DR2 4245632969474218752,4245632969474218752,11516.29,20.14923,0.984949,307.936374085615,4.92872464057806,0.577314
WDJ200016.47+030853.85,Gaia DR2 4247193550133090688,4247193550133090688,6656.262,20.02898,0.989452,300.068737491777,3.14831596211144,0.571247
WDJ200824.04+041424.06,Gaia DR2 4247544534863924992,4247544534863924992,9451.1,20.03809,0.916133,302.100184326022,4.23995272509586,0.386435
WDJ195945.02+035815.11,Gaia DR2 4248056533628059648,4248056533628059648,8525.354,20.28935,0.759777,299.937580770859,3.97079701790089,0.277884
WDJ195725.15+045038.26,Gaia DR2 4248352920724116992,4248352920724116992,10681.27,20.09506,0.973473,299.354886337786,4.8439798688689,0.46734
WDJ195530.46+045654.22,Gaia DR2 4248411126130661248,4248411126130661248,26999.61,20.08385,0.876647,298.876882461896,4.94837256894172,0.417375
WDJ195949.12+051339.96,Gaia DR2 4248481215697205248,4248481215697205248,25271.54,20.04602,0.997673,299.954681361503,5.22776932719375,0.866531
WDJ200251.85+062845.48,Gaia DR2 4249085779587841664,4249085779587841664,18097.62,20.0842,0.997827,300.716034499599,6.47922535829931,0.696095
WDJ202015.13+070944.98,Gaia DR2 4250037333888978688,4250037333888978688,14771.56,20.10353,0.864603,305.063132884924,7.16241895691246,0.244499
WDJ201655.12+072257.91,Gaia DR2 4250114922468774144,4250114922468774144,10266.46,20.13996,0.971217,304.229692959526,7.38270335107549,0.453313
WDJ202142.68+073022.52,Gaia DR2 4250144089587236608,4250144089587236608,16451.81,20.03152,0.998764,305.42787419706,7.506299341835,1.038296
WDJ201033.03+062848.45,Gaia DR2 4250315098004346752,4250315098004346752,13802.61,20.07748,0.986124,302.63769863376,6.48010054813871,0.456478
WDJ200728.97+063645.48,Gaia DR2 4250364301153481216,4250364301153481216,19301.07,20.15888,0.998893,301.870692526224,6.61259409702994,0.970527
WDJ201503.81+091814.38,Gaia DR2 4251377535478216192,4251377535478216192,11725,20.0958,0.986427,303.765828609358,9.30397595344496,0.462238
WDJ120117.41-440942.52,Gaia DR2 6147505506744144384,6147505506744144384,18259.14,20.22051,0.989098,180.322428768219,-44.1617995470788,0.613314
WDJ120747.45-434347.68,Gaia DR2 6147581201248558336,6147581201248558336,15759.83,20.0271,0.961232,181.94765205474,-43.7299304200534,0.379569
WDJ121419.98-423819.01,Gaia DR2 6148034784151984640,6148034784151984640,16556.32,20.19704,0.998828,183.583209444437,-42.638586590081,0.876268
WDJ121724.80-414655.25,Gaia DR2 6148210607229798016,6148210607229798016,4141.143,20.17565,0.752469,184.353254516687,-41.7816940097286,0.283403
WDJ121910.93-412051.36,Gaia DR2 6148247475229198464,6148247475229198464,22362.07,20.18297,0.998722,184.795377145261,-41.3475682967252,1.187495
WDJ121718.53-411518.97,Gaia DR2 6148427481601029504,6148427481601029504,19751.8,20.15212,0.999024,184.327154132069,-41.255280967683,0.95244
WDJ120821.03-420945.66,Gaia DR2 6148692983595923584,6148692983595923584,19913.08,20.06551,0.966631,182.087644727881,-42.1627187907689,0.601142
WDJ121101.81-393203.35,Gaia DR2 6149559123879234688,6149559123879234688,10672.97,20.28527,0.991684,182.757418176207,-39.534330118417,0.603537
WDJ122434.78-404130.82,Gaia DR2 6149825338835915776,6149825338835915776,16095.9,20.18136,0.945583,186.144766067887,-40.6918878180075,0.362379
WDJ104901.23+230110.82,Gaia DR2 3989932018489512448,3989932018489512448,7565.005,20.26204,0.994839,162.255040006442,23.0196446892286,0.7562
WDJ111932.73+211806.49,Gaia DR2 3990829907172651392,3990829907172651392,8172.009,20.00239,0.994851,169.886416364997,21.3016523051689,0.774287
WDJ110834.92+264523.92,Gaia DR2 3998170212439831168,3998170212439831168,14535.02,20.03505,0.899099,167.145492699408,26.756653773086,0.263184
WDJ111021.18+284558.87,Gaia DR2 3999016527155670528,3999016527155670528,15168.06,20.26734,0.997074,167.588060967304,28.7663047257382,1.205332
WDJ115937.12+201709.21,Gaia DR2 3999308138255275008,3999308138255275008,9660.091,20.08546,0.995367,179.904877680364,20.2857855757132,0.852336
WDJ115718.40+202439.16,Gaia DR2 3999492306452471808,3999492306452471808,21299.87,20.28857,0.977897,179.326483126739,20.4108492882961,0.695888
WDJ121119.01+244229.41,Gaia DR2 4003138012132258176,4003138012132258176,10996.05,20.44437,0.872084,182.829196427618,24.7081399300756,0.801786
WDJ120831.27+271946.04,Gaia DR2 4006761349623161856,4006761349623161856,25323.47,20.19063,0.998064,182.13018909239,27.3294197625398,1.153963
WDJ120804.33+275600.98,Gaia DR2 4006983691490210304,4006983691490210304,11597.65,20.41742,0.996162,182.017944743389,27.9335155002101,0.598056
WDJ120409.77+275222.44,Gaia DR2 4007015268089511808,4007015268089511808,22897.38,20.07009,0.998663,181.040594784148,27.8729037656101,1.167189
WDJ122904.39+275531.57,Gaia DR2 4009244184316846720,4009244184316846720,11149.04,20.04445,0.993319,187.268292344634,27.925396691289,0.561039
WDJ122115.26+275619.36,Gaia DR2 4009977283694941568,4009977283694941568,10180.5,20.2511,0.963471,185.313663256167,27.9386528730032,0.416416
WDJ123213.12+281916.95,Gaia DR2 4010748934699046016,4010748934699046016,7866.133,20.17002,0.982413,188.054677083639,28.3213927786523,0.55199
WDJ123832.84+291405.53,Gaia DR2 4011098888634272128,4011098888634272128,8352.301,20.10585,0.985248,189.636757455524,29.2348075582079,0.600967
WDJ124320.75+300128.55,Gaia DR2 4011215161988893312,4011215161988893312,11183.12,20.0677,0.994485,190.836298704644,30.0245309104242,0.464641
WDJ123022.66+295918.93,Gaia DR2 4011804676315835136,4011804676315835136,9823.738,20.36897,0.980664,187.594411789305,29.9886118480252,0.404753
WDJ123618.98+304654.51,Gaia DR2 4012286464271559680,4012286464271559680,12023.57,20.1308,0.996391,189.078954449269,30.7817192855636,0.674852
WDJ121827.22+301106.79,Gaia DR2 4013511423303978112,4013511423303978112,6250.146,20.19126,0.994889,184.613151518826,30.1849985974399,0.593002
WDJ121009.49+312203.40,Gaia DR2 4014726452372152960,4014726452372152960,16071.09,20.36449,0.992422,182.539468102366,31.3676375063313,0.619574
WDJ121215.31+313853.60,Gaia DR2 4014827847960016000,4014827847960016000,14840.06,20.00756,0.998853,183.06367431382,31.648236575467,0.900262
WDJ122319.74+310921.53,Gaia DR2 4015081044872551424,4015081044872551424,14441.53,20.20765,0.998229,185.832265018889,31.1559606368798,0.939302
WDJ122636.41+330822.74,Gaia DR2 4015920728158587392,4015920728158587392,6472.714,20.08431,0.989773,186.652207929272,33.1392321521775,0.552923
WDJ122816.26+333504.78,Gaia DR2 4016050401810875392,4016050401810875392,25911.76,20.04086,0.996677,187.06778231532,33.5846245887061,1.074161
WDJ121814.12+323825.21,Gaia DR2 4016302739729712384,4016302739729712384,11870.7,20.02881,0.935471,184.558563504753,32.6403351534097,0.271623
WDJ121647.53+332952.82,Gaia DR2 4016589235523550080,4016589235523550080,4675.002,20.13207,0.900431,184.197651928768,33.4979630328667,0.649659
WDJ122041.75+334818.37,Gaia DR2 4016940456473722752,4016940456473722752,8040.494,20.20212,0.833988,185.174034213025,33.8050203701147,0.23597
WDJ112832.72+264900.34,Gaia DR2 4018624633409588864,4018624633409588864,25276.75,20.06991,0.902176,172.136348105727,26.8167330403017,0.476123
WDJ113211.22+280656.49,Gaia DR2 4018868003436455680,4018868003436455680,24782.99,20.0565,0.997511,173.046757268645,28.1156100198769,1.129744
WDJ115442.71+311729.80,Gaia DR2 4020584134928794240,4020584134928794240,14191.57,20.25256,0.991768,178.677906822332,31.2916177886045,0.539864
WDJ114438.31+293330.64,Gaia DR2 4020657561689956224,4020657561689956224,21691.91,20.0235,0.997092,176.159766748569,29.5583986653975,0.843824
WDJ113019.95+292407.05,Gaia DR2 4022375479888950400,4022375479888950400,13540.03,20.37204,0.996885,172.583047007548,29.4020455034414,1.049233
WDJ120251.58+314003.52,Gaia DR2 4026472638170914176,4026472638170914176,12818.96,20.03123,0.998285,180.714912409936,31.6676087753625,0.981423
WDJ120708.64+322155.72,Gaia DR2 4026850114257127040,4026850114257127040,21963.58,20.15777,0.998665,181.785874231276,32.3654862154112,1.118112
WDJ120759.17+322925.02,Gaia DR2 4026943572745179136,4026943572745179136,11840.7,20.13294,0.987682,181.996428933613,32.4901955156097,0.764283
WDJ115821.90+335920.57,Gaia DR2 4028225156626324864,4028225156626324864,5184.51,20.33371,0.855361,179.591459717619,33.9887848041287,0.459835
WDJ120646.96+342227.04,Gaia DR2 4028852737248067456,4028852737248067456,15266.7,20.14267,0.996251,181.695640658916,34.3742417605621,0.829799
WDJ121049.13+371940.27,Gaia DR2 4030585705011893120,4030585705011893120,11290.88,20.52853,0.989352,182.704692722395,37.3278986820689,0.782726
WDJ114850.50+325406.70,Gaia DR2 4030722594210006784,4030722594210006784,8031.012,20.233,0.990779,177.210531845044,32.901705604998,0.792693
WDJ115230.54+352521.36,Gaia DR2 4031582279159090176,4031582279159090176,13341.67,20.18011,0.997594,178.127237049735,35.4226314779664,1.100987
WDJ114334.06+355438.43,Gaia DR2 4032273764598179968,4032273764598179968,10348.37,20.26592,0.996959,175.891651804674,35.9106680535318,0.895164
WDJ115326.91+385717.95,Gaia DR2 4034540343394996352,4034540343394996352,4980.463,20.02418,0.879306,178.361795466184,38.9549394115488,0.521116
WDJ120203.13+400153.33,Gaia DR2 4034876342981049600,4034876342981049600,4546.853,20.31883,0.933051,180.51268890204,40.0313659665526,0.264484
WDJ120224.38+403455.80,Gaia DR2 4034928775942285184,4034928775942285184,10489.26,20.06687,0.97984,180.601517866093,40.5821698334998,0.459223
WDJ162634.43-215054.11,Gaia DR2 6051964169694889472,6051964169694889472,4967.721,20.22605,0.93938,246.643130679453,-21.8486193777619,0.82899
