wd,dr2name,source_id,teffh,loggh,g_gaia_mag,pwd,ra,dec
WDJ065929.86-661115.12,Gaia DR2 5281840490155932416,5281840490155932416,8552.063,8.02982,20.15741,0.991527,104.8743817031,-66.1875558803992
WDJ070914.77-660903.28,Gaia DR2 5282166976391684864,5282166976391684864,25126.12,7.611808,20.31105,0.943182,107.3114871601,-66.150938006536
WDJ060325.28-682712.46,Gaia DR2 5283012737081022208,5283012737081022208,5382.041,8.538797,20.06592,0.916292,90.8559779724017,-68.4537606160232
WDJ070331.39-640525.08,Gaia DR2 5285633324235247104,5285633324235247104,12395.78,8.071518,20.10426,0.997319,105.880653517416,-64.0903201200522
WDJ070149.32-635847.52,Gaia DR2 5285824531884545024,5285824531884545024,12592.5,8.535184,20.53692,0.967093,105.455570012806,-63.9798519860729
WDJ070033.52-634101.03,Gaia DR2 5285893698037899520,5285893698037899520,12827.09,8.190506,20.30231,0.995589,105.139527266659,-63.6835590346495
WDJ071303.31-630328.68,Gaia DR2 5285971836378535808,5285971836378535808,9443.441,7.668676,20.32186,0.950429,108.263538741871,-63.0579164759305
WDJ065547.05-624437.68,Gaia DR2 5286565911959461248,5286565911959461248,16545.08,8.563852,20.12702,0.998935,103.946002058753,-62.7437016715664
WDJ070745.00-605603.41,Gaia DR2 5287188957095749504,5287188957095749504,16432.69,8.113546,20.06931,0.998905,106.937433645952,-60.9343084285429
WDJ072938.59-660321.69,Gaia DR2 5287248919135131904,5287248919135131904,18139.72,7.799006,20.10654,0.992952,112.410699896625,-66.055938734914
WDJ073953.87-651011.26,Gaia DR2 5287395149886441088,5287395149886441088,6716.479,8.073317,20.15388,0.98775,114.974540334595,-65.1697413634361
WDJ072731.76-653731.72,Gaia DR2 5287507918546750848,5287507918546750848,6385.69,7.972087,20.00859,0.990048,111.882475331292,-65.6256160231707
WDJ072942.89-645418.33,Gaia DR2 5287590626733100800,5287590626733100800,5397.634,7.874544,20.4852,0.961948,112.428702815462,-64.9054693281432
WDJ073121.82-641156.29,Gaia DR2 5288399485038553088,5288399485038553088,12128.37,6.671686,20.00537,0.912488,112.840902268683,-64.1988481649726
WDJ073155.02-640123.06,Gaia DR2 5288404608934946432,5288404608934946432,10502.43,7.206018,20.33136,0.872493,112.979124577391,-64.0230481199048
WDJ073238.60-640818.78,Gaia DR2 5288492982182466944,5288492982182466944,14422.01,7.587528,20.12503,0.991865,113.161024757453,-64.1386192589612
WDJ074343.03-600141.30,Gaia DR2 5292560144412385792,5292560144412385792,19340.56,6.907018,20.17176,0.863838,115.929259862897,-60.0281303419724
WDJ071827.32-594822.06,Gaia DR2 5293275857761126912,5293275857761126912,9445.277,8.620751,20.00205,0.996032,109.613996148839,-59.8065144394007
WDJ073120.69-582902.98,Gaia DR2 5293832068911166720,5293832068911166720,12729.7,8.528724,20.11982,0.998035,112.836115735748,-58.4840747272561
WDJ080033.31-563255.83,Gaia DR2 5295811640815667968,5295811640815667968,6227.823,8.337899,20.46421,0.988457,120.138799424968,-56.5486593130687
WDJ084728.50-625650.79,Gaia DR2 5297853189094076800,5297853189094076800,7271.31,7.931302,20.3921,0.976169,131.868895628749,-62.9475777016604
WDJ090021.55-614714.32,Gaia DR2 5298347557007938944,5298347557007938944,12077.4,8.938293,20.03577,0.996399,135.089782461878,-61.7875328759052
WDJ091620.51-625504.70,Gaia DR2 5298560106353635968,5298560106353635968,4099.922,7.35079,20.29537,0.942128,139.085309889141,-62.9171369750741
WDJ092539.07-600858.36,Gaia DR2 5299488613855323264,5299488613855323264,6007.198,8.732142,20.08362,0.971569,141.413845134828,-60.1497592324451
WDJ090709.50-582956.50,Gaia DR2 5303574570861781120,5303574570861781120,5483.944,8.573519,20.20057,0.952275,136.789317114289,-58.499612381275
WDJ092008.95-524845.19,Gaia DR2 5311623163491073024,5311623163491073024,6183.855,8.378137,20.01933,0.990671,140.036937090505,-52.8122380702522
WDJ083358.65-572439.68,Gaia DR2 5315141261389606784,5315141261389606784,6374.302,7.845397,20.10085,0.97887,128.494040482232,-57.4109023520607
WDJ090723.19-495953.67,Gaia DR2 5324362178216212096,5324362178216212096,6183.833,8.002707,20.14233,0.989594,136.846333907198,-49.9981007764301
WDJ085248.54-515019.15,Gaia DR2 5324491370838900608,5324491370838900608,6247.833,7.852544,20.05182,0.936942,133.202086940408,-51.8384700692238
WDJ084907.08-454315.71,Gaia DR2 5329932093671283072,5329932093671283072,6183.945,7.748671,20.01159,0.88143,132.27954752159,-45.7209327179347
WDJ085623.81-453025.39,Gaia DR2 5331295045705252480,5331295045705252480,7657.274,8.341468,20.41451,0.991629,134.099213577539,-45.5070985553188
WDJ103002.22-310135.20,Gaia DR2 5449241204205303680,5449241204205303680,5156.025,8.248264,20.00277,0.975967,157.508781880237,-31.0267255896033
WDJ103002.31-310138.67,Gaia DR2 5449241234271119360,5449241234271119360,4595.937,7.792145,20.1309,0.977833,157.509181564147,-31.0276820380091
WDJ110216.41-324049.64,Gaia DR2 5450122733358204672,5450122733358204672,12383.42,8.158093,20.02073,0.99771,165.568252353143,-32.6804310772367
WDJ104546.99-315505.22,Gaia DR2 5451003888847502848,5451003888847502848,31603.96,7.903637,20.05913,0.925509,161.445703507853,-31.918095425011
WDJ105721.30-312332.61,Gaia DR2 5451234236533190528,5451234236533190528,14652.13,8.623797,20.23553,0.998267,164.338613455196,-31.3924018310818
WDJ105113.72-314030.60,Gaia DR2 5451361676803993216,5451361676803993216,10890.58,8.944686,20.34663,0.995633,162.807034907214,-31.675197656017
WDJ105104.46-303742.53,Gaia DR2 5451563849504365184,5451563849504365184,14216.54,8.20565,20.14178,0.997999,162.768561424731,-30.6285165913712
WDJ110249.26-314542.81,Gaia DR2 5451735510756979840,5451735510756979840,10742.93,8.699734,20.2177,0.996607,165.705190416865,-31.7619443025896
WDJ110455.20-310230.50,Gaia DR2 5452041415508074240,5452041415508074240,13963.13,8.228265,20.3123,0.997721,166.229896003737,-31.0417838983487
WDJ110419.00-304951.48,Gaia DR2 5452082681553112320,5452082681553112320,13258.5,8.90546,20.19613,0.997373,166.07903942673,-30.8309988840988
WDJ111127.91-294235.64,Gaia DR2 5452435938318501120,5452435938318501120,10031.89,8.217374,20.36644,0.987642,167.866215100826,-29.709918664762
WDJ111050.71-293057.67,Gaia DR2 5452629589804340480,5452629589804340480,7912.387,8.1877,20.4725,0.995022,167.711180025541,-29.5159661531491
WDJ110158.60-295938.53,Gaia DR2 5452930615473268480,5452930615473268480,10455.66,7.697398,20.04022,0.979949,165.494074838049,-29.9940430116398
WDJ105753.23-290705.74,Gaia DR2 5453266447554188800,5453266447554188800,12676.16,8.519543,20.07481,0.998275,164.471557633712,-29.1181713327326
WDJ105801.52-285012.09,Gaia DR2 5453289434219268992,5453289434219268992,10124.58,8.597409,20.5021,0.995069,164.506406278243,-28.836749059084
WDJ110446.24-293702.86,Gaia DR2 5453309152414845824,5453309152414845824,11370.31,8.390659,20.02634,0.997765,166.192658600118,-29.6175079572171
WDJ110420.49-284924.58,Gaia DR2 5453430927621962752,5453430927621962752,9017.658,8.253906,20.22858,0.992157,166.085426312604,-28.8236202263227
WDJ105957.38-290010.55,Gaia DR2 5453599904520689408,5453599904520689408,12572.74,8.47084,20.31303,0.997979,164.988999212556,-29.0028505317438
WDJ110226.96-274850.76,Gaia DR2 5453817058067033088,5453817058067033088,11679.63,8.519612,20.20099,0.997565,165.612332705217,-27.8141457979835
WDJ103924.23-315633.62,Gaia DR2 5453960686067559552,5453960686067559552,13042.92,7.621473,20.05725,0.984068,159.850841288345,-31.9426922154726
WDJ104434.93-314530.47,Gaia DR2 5454013698848939648,5454013698848939648,14402.96,8.851346,20.27204,0.997581,161.145401622463,-31.758459442859
WDJ104746.55-305536.77,Gaia DR2 5454438492590625536,5454438492590625536,10646,7.416181,20.41153,0.963036,161.94394327746,-30.9268699868451
WDJ104800.58-302756.89,Gaia DR2 5454489959182910976,5454489959182910976,13508.54,8.386999,20.36872,0.996178,162.002385144729,-30.4658106556545
WDJ104722.42-293255.45,Gaia DR2 5454861284875283968,5454861284875283968,7929.711,7.818629,20.23118,0.961592,161.843273852237,-29.5487183341409
WDJ103441.72-305731.81,Gaia DR2 5455010646657909888,5455010646657909888,9856.529,7.248551,20.12806,0.917372,158.673756971045,-30.9588165185194
WDJ103516.74-305428.07,Gaia DR2 5455016045434510464,5455016045434510464,10065.61,7.868515,20.17063,0.992235,158.819623233437,-30.907845259417
WDJ103406.63-300659.05,Gaia DR2 5455308687326880768,5455308687326880768,13588.75,6.985645,20.16584,0.924839,158.527675865201,-30.1164274309392
WDJ103345.77-292504.91,Gaia DR2 5455495810458466560,5455495810458466560,7324.734,8.329055,20.08587,0.99244,158.440566693672,-29.4179795194742
WDJ103534.67-291503.12,Gaia DR2 5455513295270497792,5455513295270497792,13145.88,8.386789,20.60398,0.992241,158.894435033768,-29.2508858914456
WDJ103547.51-290417.24,Gaia DR2 5455520068436849792,5455520068436849792,10249.02,6.844912,20.02891,0.926401,158.948014155386,-29.0713949865132
WDJ103502.99-290631.02,Gaia DR2 5455530582514152960,5455530582514152960,13748.11,8.460767,20.00232,0.998647,158.762450553576,-29.1086504452087
WDJ104245.14-293040.47,Gaia DR2 5455585072764706816,5455585072764706816,18269.57,8.472357,20.43624,0.99693,160.688091791756,-29.5113128945193
WDJ103923.13-292903.64,Gaia DR2 5455624071067333248,5455624071067333248,33347.54,9.198144,20.12029,0.997246,159.846327662346,-29.4844064840036
WDJ104004.12-291718.06,Gaia DR2 5455633111973865472,5455633111973865472,10647.93,8.153715,20.18705,0.961121,160.017180488148,-29.2883870556167
WDJ104423.07-283034.74,Gaia DR2 5455796797471928064,5455796797471928064,15639.61,7.699559,20.12196,0.98862,161.096071422904,-28.5095638851718
WDJ103908.30-283234.37,Gaia DR2 5455890500774169344,5455890500774169344,8232.425,8.575422,20.46478,0.993214,159.784461775929,-28.542849333432
WDJ105033.94-285234.98,Gaia DR2 5456408778771594496,5456408778771594496,12416.27,9.109449,20.14444,0.995747,162.641309012016,-28.8763608964873
WDJ105734.96-282858.15,Gaia DR2 5456679464791936512,5456679464791936512,20372.29,8.439411,20.02825,0.998987,164.395574983387,-28.4828620475131
WDJ105821.50-282059.23,Gaia DR2 5456681492014979200,5456681492014979200,17529.56,8.127279,20.15932,0.997068,164.589545582459,-28.3497737803858
WDJ105833.54-281245.86,Gaia DR2 5456690670360907520,5456690670360907520,9996.845,8.878776,20.05666,0.995344,164.639756379198,-28.2126105196328
WDJ105958.73-275001.55,Gaia DR2 5456737811923613312,5456737811923613312,9471.148,7.327602,20.46429,0.963347,164.994537705707,-27.8337690186009
WDJ104439.08-274900.21,Gaia DR2 5457333433691558016,5457333433691558016,11523.75,8.294318,20.43559,0.996146,161.162798538054,-27.8167276210715
WDJ104827.36-261057.25,Gaia DR2 5458152608509859840,5458152608509859840,9985.812,8.297956,20.12104,0.99776,162.113974783804,-26.1825457390253
WDJ100822.35-342803.38,Gaia DR2 5458484764100492160,5458484764100492160,15773.37,8.252636,20.25532,0.997825,152.093005061011,-34.4675975713349
WDJ100921.39-343017.18,Gaia DR2 5458529053802316928,5458529053802316928,10191.25,7.670258,20.19174,0.975003,152.339095749323,-34.5047497168322
WDJ100538.48-332820.57,Gaia DR2 5458877049232197120,5458877049232197120,21674.13,7.677975,20.35173,0.934863,151.410232396557,-33.4723312709749
WDJ101059.99-332255.14,Gaia DR2 5459022012971301120,5459022012971301120,26643.53,8.626428,20.1169,0.984335,152.74992626407,-33.3819722187812
WDJ101217.11-330437.69,Gaia DR2 5459056578868208000,5459056578868208000,12743.98,8.049089,20.01666,0.997924,153.071201975082,-33.0771259468972
WDJ101548.76-325929.51,Gaia DR2 5459097806260914432,5459097806260914432,29384.38,8.499026,20.19973,0.992979,153.953140437081,-32.9915814865806
WDJ101024.65-332853.10,Gaia DR2 5459207310742249984,5459207310742249984,16540.81,7.806918,20.10634,0.992642,152.602613658015,-33.4813161062941
WDJ101057.67-331117.05,Gaia DR2 5459217996622628096,5459217996622628096,20889.21,8.698282,20.14434,0.998523,152.740222235814,-33.1880173816529
WDJ101332.25-320948.78,Gaia DR2 5459402169115313024,5459402169115313024,22793.61,8.301769,20.1986,0.996057,153.38420103275,-32.1634947597902
WDJ101308.94-315245.82,Gaia DR2 5459460164057455232,5459460164057455232,8330.979,8.091067,20.38375,0.983133,153.287065365411,-31.8793948654325
WDJ100135.66-335741.76,Gaia DR2 5459496688460721408,5459496688460721408,10471.48,7.762,20.24203,0.966375,150.398563082253,-33.9615519957262
WDJ100352.39-322229.57,Gaia DR2 5459760266308283136,5459760266308283136,21284.56,7.806608,20.38871,0.960191,150.968287927637,-32.3748107330338
WDJ100146.08-323225.46,Gaia DR2 5459918699064546560,5459918699064546560,11976.41,7.425112,20.43477,0.867388,150.441956043487,-32.5404150811522
WDJ100025.89-322123.84,Gaia DR2 5459982505096782464,5459982505096782464,13725.47,8.18133,20.36927,0.996654,150.107783252408,-32.3566415368379
WDJ100933.09-321148.19,Gaia DR2 5460096059736855552,5460096059736855552,18125.82,8.48031,20.40125,0.9985,152.387796064084,-32.1966949803007
WDJ100734.40-320523.95,Gaia DR2 5460110215947847296,5460110215947847296,21396.72,8.782904,20.25826,0.998721,151.893177088799,-32.089947628252
WDJ100539.00-321115.66,Gaia DR2 5460140246359096832,5460140246359096832,12127.94,7.650639,20.36093,0.990444,151.41245510733,-32.1876807519928
WDJ100959.43-311626.54,Gaia DR2 5460302321248101760,5460302321248101760,6548.111,8.361216,20.26683,0.992426,152.497328993695,-31.2740281954945
WDJ100727.70-311831.22,Gaia DR2 5460475086304492416,5460475086304492416,9928.469,8.646345,20.07281,0.996245,151.865361358619,-31.3086881650571
WDJ100828.67-304840.03,Gaia DR2 5460515424639358464,5460515424639358464,14848.57,8.212802,20.13187,0.998666,152.119593219142,-30.8113295003104
WDJ101900.44-322745.65,Gaia DR2 5460628979277110528,5460628979277110528,20763.9,8.876127,20.04399,0.998907,154.75178738783,-32.4626733838338
WDJ101720.70-322138.61,Gaia DR2 5460685432327344000,5460685432327344000,15537.22,8.003275,20.23384,0.99637,154.336092510345,-32.3606589089725
WDJ101743.42-320704.31,Gaia DR2 5460698557747743872,5460698557747743872,23169.94,8.175656,20.04303,0.996567,154.430856041347,-32.1178596703254
WDJ101656.80-320442.99,Gaia DR2 5460706052467233152,5460706052467233152,7326.323,8.378784,20.51104,0.991239,154.236549911876,-32.0786110846217
WDJ102247.57-312837.96,Gaia DR2 5460798269708127872,5460798269708127872,8439.588,7.752955,20.2105,0.986717,155.698168581384,-31.477281754877
WDJ102029.99-313559.69,Gaia DR2 5460828265761036544,5460828265761036544,8715.369,7.762602,20.31314,0.991131,155.124828920507,-31.5998587423629
WDJ101927.48-312301.39,Gaia DR2 5460849847970792576,5460849847970792576,16776.22,7.945419,20.00106,0.99714,154.864398434891,-31.3836644137157
WDJ102437.14-310318.94,Gaia DR2 5461191929231155584,5461191929231155584,16041.69,7.898413,20.32936,0.981112,156.154704280586,-31.0553279257866
WDJ102621.44-295819.51,Gaia DR2 5461402794945562752,5461402794945562752,12595.91,8.0269,20.2302,0.995723,156.589230951744,-29.9720485060719
WDJ101607.10-281733.61,Gaia DR2 5462704925949879680,5462704925949879680,7263.581,7.765505,20.14347,0.937042,154.029641031456,-28.2927204528563
WDJ101744.55-273343.09,Gaia DR2 5462855249805849728,5462855249805849728,9252.551,8.324639,20.37405,0.98886,154.435366100018,-27.5619129533208
WDJ095800.16-293609.05,Gaia DR2 5463840382158720128,5463840382158720128,18992.22,7.950626,20.24871,0.979378,149.500587213989,-29.6024739669959
WDJ095336.13-300307.92,Gaia DR2 5464167035897718656,5464167035897718656,24323.54,8.180772,20.113,0.994054,148.400440701368,-30.0521778828462
WDJ094535.29-295703.37,Gaia DR2 5464368624485936384,5464368624485936384,5095.729,8.082475,20.38655,0.966712,146.396735330979,-29.9508106275929
WDJ095133.15-294033.98,Gaia DR2 5464426589360973824,5464426589360973824,15155.26,7.781801,20.01155,0.997999,147.887944860252,-29.6760572620545
WDJ095553.82-292507.91,Gaia DR2 5464588148850011904,5464588148850011904,17952.7,8.092603,20.1183,0.995495,148.974211242142,-29.4188524877626
WDJ095537.06-281812.66,Gaia DR2 5464998575924814976,5464998575924814976,25909.96,8.411526,20.24126,0.994665,148.904375095757,-28.303502926315
WDJ100715.64-290134.19,Gaia DR2 5465243629579980544,5465243629579980544,13438.76,7.698534,20.05204,0.991615,151.815043728916,-29.0261472407044
WDJ101049.05-285824.05,Gaia DR2 5465272938435649792,5465272938435649792,13173.38,8.367323,20.1777,0.9983,152.704305379761,-28.973408858195
WDJ101135.25-275155.37,Gaia DR2 5465779164756596352,5465779164756596352,12997.1,8.974758,20.22083,0.996778,152.896819420654,-27.8653577053443
WDJ100426.87-273413.59,Gaia DR2 5466406401780186624,5466406401780186624,10990.2,7.820318,20.00138,0.996513,151.111905276348,-27.570391443035
WDJ095808.14-271522.82,Gaia DR2 5466610116374655744,5466610116374655744,21761.23,8.94476,20.07078,0.998532,149.533978760572,-27.2564211063727
WDJ101200.47-255739.27,Gaia DR2 5466996594710709248,5466996594710709248,12478.49,8.421162,20.09452,0.997647,153.001854964341,-25.9608549529766
WDJ100443.40-260932.31,Gaia DR2 5467116716356418944,5467116716356418944,11963.13,7.705011,20.23211,0.987879,151.180806120643,-26.1590074253656
WDJ103144.50-284338.67,Gaia DR2 5467585417547907072,5467585417547907072,7146.97,7.708806,20.28284,0.920893,157.935449765448,-28.7275007532645
WDJ102629.19-282220.92,Gaia DR2 5467776221471036032,5467776221471036032,9177.81,7.280405,20.10357,0.912839,156.621387944702,-28.3723810052349
WDJ103624.29-281405.18,Gaia DR2 5467948531266104448,5467948531266104448,15837.59,8.732834,20.33039,0.997049,159.101178324094,-28.2347530279893
WDJ102702.46-264413.45,Gaia DR2 5468775471381366784,5468775471381366784,13029.28,7.828385,20.30317,0.981643,156.760130906558,-26.7370482446378
WDJ103436.11-254426.31,Gaia DR2 5469265166373617920,5469265166373617920,14134.66,7.289732,20.26889,0.926911,158.650364008264,-25.7405766912845
WDJ104343.33-263859.53,Gaia DR2 5469668133088605952,5469668133088605952,23809.61,8.137436,20.03483,0.992971,160.93052043907,-26.6498948974524
WDJ103926.44-261429.52,Gaia DR2 5469916176040329216,5469916176040329216,12502.64,8.086566,20.26649,0.994131,159.860080734,-26.2415217052291
WDJ104041.49-250317.18,Gaia DR2 5470167723684712064,5470167723684712064,11941,7.196415,20.0272,0.963954,160.172815105709,-25.0547532937402
WDJ104359.87-245722.01,Gaia DR2 5470486689432144512,5470486689432144512,9418.245,7.115452,20.02098,0.930302,160.999351959668,-24.9561012037345
WDJ103434.77-240317.92,Gaia DR2 5471244592244711424,5471244592244711424,12165.49,7.984868,20.06964,0.995686,158.644973543572,-24.0549934071501
WDJ103355.29-241143.39,Gaia DR2 5471244660964081664,5471244660964081664,16022.01,8.716005,20.13957,0.998666,158.480339698908,-24.1954086204018
